hashtag,video_date,likes,views,shares,comments
LebanonConflict,2024-10-16,310,4464,40,3
LebanonConflict,2025-11-21,12,236,1,4
LebanonConflict,2025-11-21,32,488,1,2
LebanonConflict,2025-11-23,20,483,0,2
LebanonConflict,2025-11-14,1196,289800,468,26
LebanonConflict,2025-11-24,5,84,0,0
LebanonProtests,2020-05-21,206700,5000000,1520,1905
LebanonProtests,2025-11-24,51,2374,20,2
LebanonProtests,2025-11-23,643,53600,269,85
LebanonProtests,2025-11-24,71,794,8,1
LebanonProtests,2025-11-24,47,305,0,1
LebanonProtests,2023-10-29,1221,45000,32,276
LebanonProtests,2025-11-23,102,3406,5,6
